Data supplied by UK-AIR on 29/3/2020
All Data GMT hour ending  NB:  Upto 06/02/2020 PM10 were measured with a BAM unheated, from 07/02/2020 PM10 were measured with a BAM 1020 heated
Status: R =Ratified P=Provisional,P*=As supplied
,,Reading London Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
17-01-2020,23:00,4.583,P,ugm-3 (Ref.eq),5.80556,P,ugm-3,30.28635,P,ugm-3,39.18808,P,ugm-3
17-01-2020,24:00,12.924,P,ugm-3 (Ref.eq),8.00767,P,ugm-3,30.03055,P,ugm-3,42.30880,P,ugm-3
18-01-2020,01:00,-0.300,P,ugm-3 (Ref.eq),8.00767,P,ugm-3,29.05853,P,ugm-3,41.33678,P,ugm-3
18-01-2020,02:00,14.349,P,ugm-3 (Ref.eq),3.82588,P,ugm-3,25.92075,P,ugm-3,31.78703,P,ugm-3
18-01-2020,03:00,7.433,P,ugm-3 (Ref.eq),2.36894,P,ugm-3,21.38462,P,ugm-3,25.01693,P,ugm-3
18-01-2020,04:00,7.225,P,ugm-3 (Ref.eq),3.16970,P,ugm-3,18.98013,P,ugm-3,23.84027,P,ugm-3
18-01-2020,05:00,6.208,P,ugm-3 (Ref.eq),9.77603,P,ugm-3,30.90026,P,ugm-3,45.88996,P,ugm-3
18-01-2020,06:00,8.850,P,ugm-3 (Ref.eq),4.67114,P,ugm-3,22.61244,P,ugm-3,29.77476,P,ugm-3
18-01-2020,07:00,8.450,P,ugm-3 (Ref.eq),9.17545,P,ugm-3,29.21200,P,ugm-3,43.28083,P,ugm-3
18-01-2020,08:00,4.991,P,ugm-3 (Ref.eq),12.94573,P,ugm-3,38.16489,P,ugm-3,58.01473,P,ugm-3
18-01-2020,09:00,14.549,P,ugm-3 (Ref.eq),104.16639,P,ugm-3,62.05632,P,ugm-3,221.77589,P,ugm-3
18-01-2020,10:00,9.058,P,ugm-3 (Ref.eq),45.07649,P,ugm-3,42.87156,P,ugm-3,111.98787,P,ugm-3
18-01-2020,11:00,23.907,P,ugm-3 (Ref.eq),64.29489,P,ugm-3,57.55430,P,ugm-3,156.13841,P,ugm-3
18-01-2020,12:00,10.891,P,ugm-3 (Ref.eq),40.30525,P,ugm-3,45.37837,P,ugm-3,107.17889,P,ugm-3
18-01-2020,13:00,14.958,P,ugm-3 (Ref.eq),31.46345,P,ugm-3,40.97866,P,ugm-3,89.22195,P,ugm-3
18-01-2020,14:00,19.633,P,ugm-3 (Ref.eq),19.91907,P,ugm-3,29.10968,P,ugm-3,59.65183,P,ugm-3
18-01-2020,15:00,18.416,P,ugm-3 (Ref.eq),20.11926,P,ugm-3,29.46780,P,ugm-3,60.31690,P,ugm-3
18-01-2020,16:00,23.499,P,ugm-3 (Ref.eq),24.62357,P,ugm-3,41.54141,P,ugm-3,79.29703,P,ugm-3
18-01-2020,17:00,35.099,P,ugm-3 (Ref.eq),84.81453,P,ugm-3,69.11632,P,ugm-3,199.16345,P,ugm-3
18-01-2020,18:00,30.624,P,ugm-3 (Ref.eq),77.20725,P,ugm-3,67.53038,P,ugm-3,185.91317,P,ugm-3
18-01-2020,19:00,24.724,P,ugm-3 (Ref.eq),42.74092,P,ugm-3,59.65183,P,ugm-3,125.18699,P,ugm-3
18-01-2020,20:00,32.657,P,ugm-3 (Ref.eq),25.25751,P,ugm-3,55.35444,P,ugm-3,94.08209,P,ugm-3
18-01-2020,21:00,27.774,P,ugm-3 (Ref.eq),23.65598,P,ugm-3,55.50792,P,ugm-3,91.77992,P,ugm-3
18-01-2020,22:00,19.841,P,ugm-3 (Ref.eq),22.38810,P,ugm-3,45.58300,P,ugm-3,79.91094,P,ugm-3
18-01-2020,23:00,20.041,P,ugm-3 (Ref.eq),18.31754,P,ugm-3,44.91793,P,ugm-3,73.00443,P,ugm-3
18-01-2020,24:00,18.008,P,ugm-3 (Ref.eq),8.20786,P,ugm-3,40.62054,P,ugm-3,53.20575,P,ugm-3
19-01-2020,01:00,16.583,P,ugm-3 (Ref.eq),13.07919,P,ugm-3,35.60693,P,ugm-3,55.66140,P,ugm-3
19-01-2020,02:00,22.282,P,ugm-3 (Ref.eq),35.30046,P,ugm-3,43.33199,P,ugm-3,97.45861,P,ugm-3
19-01-2020,03:00,14.958,P,ugm-3 (Ref.eq),23.28896,P,ugm-3,41.08098,P,ugm-3,76.79022,P,ugm-3
19-01-2020,04:00,14.549,P,ugm-3 (Ref.eq),55.45309,P,ugm-3,44.50866,P,ugm-3,129.53554,P,ugm-3
19-01-2020,05:00,19.633,P,ugm-3 (Ref.eq),36.10123,P,ugm-3,41.59257,P,ugm-3,96.94702,P,ugm-3
19-01-2020,06:00,16.583,P,ugm-3 (Ref.eq),15.94860,P,ugm-3,32.79316,P,ugm-3,57.24734,P,ugm-3
19-01-2020,07:00,16.791,P,ugm-3 (Ref.eq),38.63699,P,ugm-3,40.72286,P,ugm-3,99.96542,P,ugm-3
19-01-2020,08:00,19.024,P,ugm-3 (Ref.eq),62.82681,P,ugm-3,46.60619,P,ugm-3,142.93929,P,ugm-3
19-01-2020,09:00,14.958,P,ugm-3 (Ref.eq),81.74492,P,ugm-3,39.18808,P,ugm-3,164.52855,P,ugm-3
19-01-2020,10:00,25.132,P,ugm-3 (Ref.eq),85.11482,P,ugm-3,50.39198,P,ugm-3,180.89955,P,ugm-3
19-01-2020,11:00,28.999,P,ugm-3 (Ref.eq),39.80477,P,ugm-3,43.89474,P,ugm-3,104.92788,P,ugm-3
19-01-2020,12:00,17.599,P,ugm-3 (Ref.eq),22.42147,P,ugm-3,32.43504,P,ugm-3,66.81414,P,ugm-3
19-01-2020,13:00,15.366,P,ugm-3 (Ref.eq),28.09356,P,ugm-3,33.20243,P,ugm-3,76.27863,P,ugm-3
19-01-2020,14:00,20.249,P,ugm-3 (Ref.eq),27.05924,P,ugm-3,34.22562,P,ugm-3,75.71588,P,ugm-3
19-01-2020,15:00,21.058,P,ugm-3 (Ref.eq),37.80286,P,ugm-3,42.92272,P,ugm-3,100.88629,P,ugm-3
19-01-2020,16:00,35.915,P,ugm-3 (Ref.eq),58.55606,P,ugm-3,54.63821,P,ugm-3,144.42292,P,ugm-3
19-01-2020,17:00,27.574,P,ugm-3 (Ref.eq),77.17388,P,ugm-3,64.46081,P,ugm-3,182.79245,P,ugm-3
19-01-2020,18:00,24.724,P,ugm-3 (Ref.eq),100.22929,P,ugm-3,57.04270,P,ugm-3,210.72547,P,ugm-3
19-01-2020,19:00,39.165,P,ugm-3 (Ref.eq),130.12457,P,ugm-3,62.87487,P,ugm-3,262.39643,P,ugm-3
19-01-2020,20:00,49.340,P,ugm-3 (Ref.eq),115.54395,P,ugm-3,53.25691,P,ugm-3,230.42183,P,ugm-3
19-01-2020,21:00,40.790,P,ugm-3 (Ref.eq),195.08676,P,ugm-3,58.62864,P,ugm-3,357.75751,P,ugm-3
19-01-2020,22:00,45.882,P,ugm-3 (Ref.eq),201.96001,P,ugm-3,55.09865,P,ugm-3,364.76634,P,ugm-3
19-01-2020,23:00,32.249,P,ugm-3 (Ref.eq),105.16735,P,ugm-3,48.34561,P,ugm-3,209.59996,P,ugm-3
19-01-2020,24:00,23.499,P,ugm-3 (Ref.eq),66.06325,P,ugm-3,43.58779,P,ugm-3,144.88335,P,ugm-3
20-01-2020,01:00,31.440,P,ugm-3 (Ref.eq),62.10390,P,ugm-3,40.72286,P,ugm-3,135.94751,P,ugm-3
20-01-2020,02:00,27.366,P,ugm-3 (Ref.eq),70.46746,P,ugm-3,40.21127,P,ugm-3,148.25987,P,ugm-3
20-01-2020,03:00,25.941,P,ugm-3 (Ref.eq),31.36336,P,ugm-3,34.27678,P,ugm-3,82.36659,P,ugm-3
20-01-2020,04:00,22.482,P,ugm-3 (Ref.eq),20.31945,P,ugm-3,32.02577,P,ugm-3,63.18183,P,ugm-3
20-01-2020,05:00,24.724,P,ugm-3 (Ref.eq),35.03354,P,ugm-3,26.55172,P,ugm-3,80.26906,P,ugm-3
20-01-2020,06:00,24.116,P,ugm-3 (Ref.eq),40.80573,P,ugm-3,27.62606,P,ugm-3,90.19398,P,ugm-3
20-01-2020,07:00,25.532,P,ugm-3 (Ref.eq),57.95548,P,ugm-3,30.38867,P,ugm-3,119.25250,P,ugm-3
20-01-2020,08:00,30.624,P,ugm-3 (Ref.eq),72.16909,P,ugm-3,35.19765,P,ugm-3,145.85538,P,ugm-3
20-01-2020,09:00,24.924,P,ugm-3 (Ref.eq),69.29968,P,ugm-3,36.78359,P,ugm-3,143.04161,P,ugm-3
20-01-2020,10:00,20.658,P,ugm-3 (Ref.eq),63.32729,P,ugm-3,41.74605,P,ugm-3,138.84654,P,ugm-3
20-01-2020,11:00,31.032,P,ugm-3 (Ref.eq),109.63829,P,ugm-3,54.02430,P,ugm-3,222.13401,P,ugm-3
20-01-2020,12:00,34.690,P,ugm-3 (Ref.eq),117.87952,P,ugm-3,61.74937,P,ugm-3,242.49544,P,ugm-3
20-01-2020,13:00,27.774,P,ugm-3 (Ref.eq),43.60841,P,ugm-3,41.02982,P,ugm-3,107.89512,P,ugm-3
20-01-2020,14:00,26.349,P,ugm-3 (Ref.eq),41.87342,P,ugm-3,46.40155,P,ugm-3,110.60657,P,ugm-3
20-01-2020,15:00,25.532,P,ugm-3 (Ref.eq),24.22319,P,ugm-3,41.59257,P,ugm-3,78.73428,P,ugm-3
20-01-2020,16:00,24.316,P,ugm-3 (Ref.eq),18.15071,P,ugm-3,42.15533,P,ugm-3,69.98603,P,ugm-3
20-01-2020,17:00,26.149,P,ugm-3 (Ref.eq),26.89241,P,ugm-3,46.04344,P,ugm-3,87.27789,P,ugm-3
20-01-2020,18:00,32.857,P,ugm-3 (Ref.eq),70.06708,P,ugm-3,54.17778,P,ugm-3,161.61247,P,ugm-3
20-01-2020,19:00,36.932,P,ugm-3 (Ref.eq),112.57444,P,ugm-3,55.40560,P,ugm-3,228.01733,P,ugm-3
20-01-2020,20:00,36.932,P,ugm-3 (Ref.eq),183.70920,P,ugm-3,61.08429,P,ugm-3,342.76781,P,ugm-3
20-01-2020,21:00,45.273,P,ugm-3 (Ref.eq),257.07944,P,ugm-3,73.41370,P,ugm-3,467.59669,P,ugm-3
20-01-2020,22:00,37.948,P,ugm-3 (Ref.eq),200.32511,P,ugm-3,63.02835,P,ugm-3,370.18924,P,ugm-3
20-01-2020,23:00,45.673,P,ugm-3 (Ref.eq),235.42538,P,ugm-3,59.60067,P,ugm-3,420.58122,P,ugm-3
20-01-2020,24:00,36.115,P,ugm-3 (Ref.eq),176.30211,P,ugm-3,50.18735,P,ugm-3,320.51348,P,ugm-3
21-01-2020,01:00,24.116,P,ugm-3 (Ref.eq),115.05220,P,ugm-3,42.28729,P,ugm-3,218.69820,P,ugm-3
21-01-2020,02:00,28.182,P,ugm-3 (Ref.eq),91.41181,P,ugm-3,38.85483,P,ugm-3,179.01765,P,ugm-3
21-01-2020,03:00,24.724,P,ugm-3 (Ref.eq),70.19430,P,ugm-3,32.29639,P,ugm-3,139.92615,P,ugm-3
21-01-2020,04:00,24.316,P,ugm-3 (Ref.eq),81.75490,P,ugm-3,31.06378,P,ugm-3,156.41955,P,ugm-3
21-01-2020,05:00,26.549,P,ugm-3 (Ref.eq),104.04540,P,ugm-3,33.35304,P,ugm-3,192.88710,P,ugm-3
21-01-2020,06:00,25.132,P,ugm-3 (Ref.eq),106.36444,P,ugm-3,34.24188,P,ugm-3,197.33175,P,ugm-3
21-01-2020,07:00,29.807,P,ugm-3 (Ref.eq),86.73911,P,ugm-3,32.20363,P,ugm-3,165.20175,P,ugm-3
21-01-2020,08:00,25.132,P,ugm-3 (Ref.eq),115.22526,P,ugm-3,40.20123,P,ugm-3,216.87750,P,ugm-3
21-01-2020,09:00,39.982,P,ugm-3 (Ref.eq),233.35798,P,ugm-3,62.39627,P,ugm-3,420.20685,P,ugm-3
21-01-2020,10:00,37.132,P,ugm-3 (Ref.eq),169.53239,P,ugm-3,61.19331,P,ugm-3,321.13935,P,ugm-3
21-01-2020,11:00,35.507,P,ugm-3 (Ref.eq),132.53155,P,ugm-3,52.16774,P,ugm-3,255.37995,P,ugm-3
21-01-2020,12:00,31.232,P,ugm-3 (Ref.eq),107.78356,P,ugm-3,62.85718,P,ugm-3,228.12300,P,ugm-3
21-01-2020,13:00,27.166,P,ugm-3 (Ref.eq),57.80300,P,ugm-3,56.32982,P,ugm-3,144.95985,P,ugm-3
21-01-2020,14:00,24.316,P,ugm-3 (Ref.eq),59.49902,P,ugm-3,58.60235,P,ugm-3,149.83290,P,ugm-3
21-01-2020,15:00,24.116,P,ugm-3 (Ref.eq),40.70439,P,ugm-3,46.77593,P,ugm-3,109.18845,P,ugm-3
21-01-2020,16:00,26.757,P,ugm-3 (Ref.eq),84.14317,P,ugm-3,69.27792,P,ugm-3,198.29565,P,ugm-3
21-01-2020,17:00,31.032,P,ugm-3 (Ref.eq),65.17548,P,ugm-3,69.60496,P,ugm-3,169.53930,P,ugm-3
21-01-2020,18:00,30.824,P,ugm-3 (Ref.eq),87.05063,P,ugm-3,60.96428,P,ugm-3,194.44005,P,ugm-3
21-01-2020,19:00,40.998,P,ugm-3 (Ref.eq),185.21189,P,ugm-3,79.18850,P,ugm-3,363.17610,P,ugm-3
21-01-2020,20:00,47.715,P,ugm-3 (Ref.eq),224.28949,P,ugm-3,75.23010,P,ugm-3,419.13585,P,ugm-3
21-01-2020,21:00,45.473,P,ugm-3 (Ref.eq),224.15104,P,ugm-3,67.78474,P,ugm-3,411.47820,P,ugm-3
21-01-2020,22:00,39.573,P,ugm-3 (Ref.eq),158.97556,P,ugm-3,64.58178,P,ugm-3,308.34090,P,ugm-3
21-01-2020,23:00,36.932,P,ugm-3 (Ref.eq),152.50301,P,ugm-3,62.13617,P,ugm-3,295.97085,P,ugm-3
21-01-2020,24:00,32.249,P,ugm-3 (Ref.eq),99.02658,P,ugm-3,50.90167,P,ugm-3,202.74030,P,ugm-3
22-01-2020,01:00,27.366,P,ugm-3 (Ref.eq),53.25098,P,ugm-3,41.67784,P,ugm-3,123.32820,P,ugm-3
22-01-2020,02:00,30.415,P,ugm-3 (Ref.eq),32.20861,P,ugm-3,39.29040,P,ugm-3,88.67625,P,ugm-3
22-01-2020,03:00,22.691,P,ugm-3 (Ref.eq),30.36240,P,ugm-3,37.44866,P,ugm-3,84.00369,P,ugm-3
22-01-2020,04:00,28.999,P,ugm-3 (Ref.eq),35.03354,P,ugm-3,41.08098,P,ugm-3,94.79832,P,ugm-3
22-01-2020,05:00,26.757,P,ugm-3 (Ref.eq),17.81706,P,ugm-3,36.06736,P,ugm-3,63.38647,P,ugm-3
22-01-2020,06:00,32.049,P,ugm-3 (Ref.eq),42.67419,P,ugm-3,41.33678,P,ugm-3,106.76962,P,ugm-3
22-01-2020,07:00,28.999,P,ugm-3 (Ref.eq),67.53132,P,ugm-3,40.97866,P,ugm-3,144.52523,P,ugm-3
22-01-2020,08:00,23.299,P,ugm-3 (Ref.eq),31.39672,P,ugm-3,36.93707,P,ugm-3,85.07804,P,ugm-3
22-01-2020,09:00,,,,172.78764,P,ugm-3,63.16477,P,ugm-3,328.10213,P,ugm-3
22-01-2020,10:00,,,,,,,,,,,,
22-01-2020,11:00,,,,,,,,,,,,
22-01-2020,12:00,,,,,,,,,,,,
22-01-2020,13:00,29.607,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,14:00,41.198,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,15:00,24.924,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,16:00,34.690,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,17:00,39.982,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,18:00,34.490,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,19:00,31.640,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,20:00,30.215,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,21:00,25.741,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,22:00,29.807,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,23:00,26.957,P,ugm-3 (Ref.eq),,,,,,,,,
22-01-2020,24:00,16.791,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,01:00,18.216,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,02:00,19.433,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,03:00,10.275,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,04:00,9.058,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,05:00,13.533,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,06:00,19.433,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,07:00,25.132,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,08:00,37.540,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,09:00,31.840,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,10:00,24.724,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,11:00,24.316,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,12:00,26.549,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,13:00,5.800,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,14:00,8.041,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,15:00,14.749,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,16:00,17.199,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,17:00,17.199,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,18:00,22.691,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,19:00,29.399,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,20:00,27.774,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,21:00,34.082,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,22:00,28.791,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,23:00,20.249,P,ugm-3 (Ref.eq),,,,,,,,,
23-01-2020,24:00,23.299,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,01:00,17.399,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,02:00,24.316,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,03:00,19.433,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,04:00,14.958,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,05:00,9.666,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,06:00,17.399,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,07:00,22.074,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,08:00,16.174,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,09:00,12.316,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,10:00,19.433,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,11:00,29.607,P,ugm-3 (Ref.eq),,,,,,,,,
24-01-2020,12:00,23.091,P,ugm-3 (Ref.eq),38.51039,P,ugm-3,43.03125,P,ugm-3,102.07969,P,ugm-3
24-01-2020,13:00,15.774,P,ugm-3 (Ref.eq),27.81479,P,ugm-3,40.87969,P,ugm-3,83.52844,P,ugm-3
24-01-2020,14:00,21.874,P,ugm-3 (Ref.eq),7.07843,P,ugm-3,30.02625,P,ugm-3,40.87969,P,ugm-3
24-01-2020,15:00,14.141,P,ugm-3 (Ref.eq),12.56655,P,ugm-3,39.54094,P,ugm-3,58.80938,P,ugm-3
24-01-2020,16:00,21.674,P,ugm-3 (Ref.eq),9.51066,P,ugm-3,38.20219,P,ugm-3,52.78500,P,ugm-3
24-01-2020,17:00,14.141,P,ugm-3 (Ref.eq),9.07411,P,ugm-3,41.26219,P,ugm-3,55.17563,P,ugm-3
24-01-2020,18:00,28.999,P,ugm-3 (Ref.eq),39.16522,P,ugm-3,51.39844,P,ugm-3,111.45094,P,ugm-3
24-01-2020,19:00,17.199,P,ugm-3 (Ref.eq),12.06763,P,ugm-3,38.96719,P,ugm-3,57.47063,P,ugm-3
24-01-2020,20:00,32.457,P,ugm-3 (Ref.eq),19.61379,P,ugm-3,42.98344,P,ugm-3,73.05750,P,ugm-3
24-01-2020,21:00,27.974,P,ugm-3 (Ref.eq),12.37945,P,ugm-3,37.96313,P,ugm-3,56.94469,P,ugm-3
24-01-2020,22:00,36.115,P,ugm-3 (Ref.eq),8.07627,P,ugm-3,34.85531,P,ugm-3,47.23875,P,ugm-3
24-01-2020,23:00,29.807,P,ugm-3 (Ref.eq),1.68386,P,ugm-3,31.74750,P,ugm-3,34.32938,P,ugm-3
24-01-2020,24:00,23.907,P,ugm-3 (Ref.eq),2.46342,P,ugm-3,35.52469,P,ugm-3,39.30188,P,ugm-3
25-01-2020,01:00,30.015,P,ugm-3 (Ref.eq),1.45518,P,ugm-3,34.55250,P,ugm-3,36.78375,P,ugm-3
25-01-2020,02:00,16.383,P,ugm-3 (Ref.eq),0.24946,P,ugm-3,11.66625,P,ugm-3,12.04875,P,ugm-3
25-01-2020,03:00,15.774,P,ugm-3 (Ref.eq),-0.18709,P,ugm-3,8.84531,P,ugm-3,8.55844,P,ugm-3
25-01-2020,04:00,14.349,P,ugm-3 (Ref.eq),-0.34301,P,ugm-3,8.08031,P,ugm-3,7.55438,P,ugm-3
25-01-2020,05:00,8.650,P,ugm-3 (Ref.eq),-0.28064,P,ugm-3,6.83719,P,ugm-3,6.40688,P,ugm-3
25-01-2020,06:00,10.075,P,ugm-3 (Ref.eq),-0.43655,P,ugm-3,6.59813,P,ugm-3,5.92875,P,ugm-3
25-01-2020,07:00,15.974,P,ugm-3 (Ref.eq),-0.31182,P,ugm-3,7.31531,P,ugm-3,6.83719,P,ugm-3
25-01-2020,08:00,14.749,P,ugm-3 (Ref.eq),0.37419,P,ugm-3,15.68250,P,ugm-3,16.25625,P,ugm-3
25-01-2020,09:00,15.366,P,ugm-3 (Ref.eq),0.49892,P,ugm-3,16.16063,P,ugm-3,16.92563,P,ugm-3
25-01-2020,10:00,32.457,P,ugm-3 (Ref.eq),1.62149,P,ugm-3,16.87781,P,ugm-3,19.36406,P,ugm-3
25-01-2020,11:00,30.824,P,ugm-3 (Ref.eq),3.46126,P,ugm-3,18.64688,P,ugm-3,23.95406,P,ugm-3
25-01-2020,12:00,37.132,P,ugm-3 (Ref.eq),1.68386,P,ugm-3,14.29594,P,ugm-3,16.87781,P,ugm-3
25-01-2020,13:00,39.165,P,ugm-3 (Ref.eq),0.84193,P,ugm-3,10.66219,P,ugm-3,11.95313,P,ugm-3
25-01-2020,14:00,35.915,P,ugm-3 (Ref.eq),1.52794,P,ugm-3,12.04875,P,ugm-3,14.39156,P,ugm-3
25-01-2020,15:00,33.874,P,ugm-3 (Ref.eq),0.84193,P,ugm-3,13.91344,P,ugm-3,15.20438,P,ugm-3
25-01-2020,16:00,39.773,P,ugm-3 (Ref.eq),0.49892,P,ugm-3,15.44344,P,ugm-3,16.20844,P,ugm-3
25-01-2020,17:00,37.740,P,ugm-3 (Ref.eq),0.18710,P,ugm-3,18.16875,P,ugm-3,18.45563,P,ugm-3
25-01-2020,18:00,34.082,P,ugm-3 (Ref.eq),-0.12473,P,ugm-3,14.91750,P,ugm-3,14.72625,P,ugm-3
25-01-2020,19:00,37.948,P,ugm-3 (Ref.eq),-0.28064,P,ugm-3,11.14031,P,ugm-3,10.71000,P,ugm-3
25-01-2020,20:00,36.315,P,ugm-3 (Ref.eq),-0.15591,P,ugm-3,15.01313,P,ugm-3,14.77406,P,ugm-3
25-01-2020,21:00,34.690,P,ugm-3 (Ref.eq),0.40537,P,ugm-3,20.08125,P,ugm-3,20.70281,P,ugm-3
25-01-2020,22:00,34.282,P,ugm-3 (Ref.eq),0.62365,P,ugm-3,17.83406,P,ugm-3,18.79031,P,ugm-3
25-01-2020,23:00,52.190,P,ugm-3 (Ref.eq),0.46774,P,ugm-3,20.32031,P,ugm-3,21.03750,P,ugm-3
25-01-2020,24:00,43.848,P,ugm-3 (Ref.eq),0.18710,P,ugm-3,19.22063,P,ugm-3,19.50750,P,ugm-3
26-01-2020,01:00,46.898,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,17.53125,P,ugm-3,17.53125,P,ugm-3
26-01-2020,02:00,48.323,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,12.43125,P,ugm-3,12.43125,P,ugm-3
26-01-2020,03:00,24.724,P,ugm-3 (Ref.eq),-0.37419,P,ugm-3,6.83719,P,ugm-3,6.26344,P,ugm-3
26-01-2020,04:00,21.466,P,ugm-3 (Ref.eq),-0.40537,P,ugm-3,5.49844,P,ugm-3,4.87688,P,ugm-3
26-01-2020,05:00,20.858,P,ugm-3 (Ref.eq),-0.31182,P,ugm-3,3.39469,P,ugm-3,2.91656,P,ugm-3
26-01-2020,06:00,21.674,P,ugm-3 (Ref.eq),-0.34301,P,ugm-3,2.48625,P,ugm-3,1.96031,P,ugm-3
26-01-2020,07:00,28.382,P,ugm-3 (Ref.eq),-0.46774,P,ugm-3,3.53813,P,ugm-3,2.82094,P,ugm-3
26-01-2020,08:00,25.332,P,ugm-3 (Ref.eq),-0.46774,P,ugm-3,4.20750,P,ugm-3,3.49031,P,ugm-3
26-01-2020,09:00,19.024,P,ugm-3 (Ref.eq),-0.12473,P,ugm-3,4.97250,P,ugm-3,4.78125,P,ugm-3
26-01-2020,10:00,21.058,P,ugm-3 (Ref.eq),0.09355,P,ugm-3,6.93281,P,ugm-3,7.07625,P,ugm-3
26-01-2020,11:00,16.791,P,ugm-3 (Ref.eq),0.74838,P,ugm-3,7.17188,P,ugm-3,8.31938,P,ugm-3
26-01-2020,12:00,24.116,P,ugm-3 (Ref.eq),0.56129,P,ugm-3,6.64594,P,ugm-3,7.50656,P,ugm-3
26-01-2020,13:00,17.808,P,ugm-3 (Ref.eq),-0.15591,P,ugm-3,4.63781,P,ugm-3,4.39875,P,ugm-3
26-01-2020,14:00,19.433,P,ugm-3 (Ref.eq),-0.06236,P,ugm-3,5.06813,P,ugm-3,4.97250,P,ugm-3
26-01-2020,15:00,23.299,P,ugm-3 (Ref.eq),-0.28064,P,ugm-3,5.49844,P,ugm-3,5.06813,P,ugm-3
26-01-2020,16:00,15.158,P,ugm-3 (Ref.eq),-0.28064,P,ugm-3,6.21563,P,ugm-3,5.78531,P,ugm-3
26-01-2020,17:00,7.833,P,ugm-3 (Ref.eq),-0.24946,P,ugm-3,5.59406,P,ugm-3,5.21156,P,ugm-3
26-01-2020,18:00,8.241,P,ugm-3 (Ref.eq),-0.21828,P,ugm-3,7.36313,P,ugm-3,7.02844,P,ugm-3
26-01-2020,19:00,16.583,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,8.51063,P,ugm-3,8.70188,P,ugm-3
26-01-2020,20:00,15.566,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,12.47906,P,ugm-3,12.67031,P,ugm-3
26-01-2020,21:00,19.633,P,ugm-3 (Ref.eq),0.21828,P,ugm-3,12.28781,P,ugm-3,12.62250,P,ugm-3
26-01-2020,22:00,16.991,P,ugm-3 (Ref.eq),-0.09355,P,ugm-3,9.41906,P,ugm-3,9.27563,P,ugm-3
26-01-2020,23:00,14.349,P,ugm-3 (Ref.eq),-0.40537,P,ugm-3,5.68969,P,ugm-3,5.06813,P,ugm-3
26-01-2020,24:00,17.199,P,ugm-3 (Ref.eq),-0.43655,P,ugm-3,4.25531,P,ugm-3,3.58594,P,ugm-3
